#{"t_start": 1652260237.0176692, "env_id": "PandaPush-v2"}
r,l,t,is_success
-50.0,50,531.488607,0.0
0.0,50,533.510884,1.0
-50.0,50,535.535393,0.0
-50.0,50,537.623884,0.0
-50.0,50,539.62036,0.0
-50.0,50,541.689738,0.0
-50.0,50,543.735221,0.0
-50.0,50,545.843611,0.0
0.0,50,547.721542,1.0
-50.0,50,549.713643,0.0
-50.0,50,551.746309,0.0
-50.0,50,553.711612,0.0
-50.0,50,555.704181,0.0
-50.0,50,557.78856,0.0
-50.0,50,559.780364,0.0
-50.0,50,561.781919,0.0
-50.0,50,563.77096,0.0
-50.0,50,565.794383,0.0
-50.0,50,567.88127,0.0
-50.0,50,569.897405,0.0
-50.0,50,571.956932,0.0
-50.0,50,574.003453,0.0
-50.0,50,576.006007,0.0
-50.0,50,578.091354,0.0
-50.0,50,580.188952,0.0
-50.0,50,582.211653,0.0
-50.0,50,584.285139,0.0
-50.0,50,586.304256,0.0
-50.0,50,588.345591,0.0
-50.0,50,590.359437,0.0
-50.0,50,592.472131,0.0
-50.0,50,594.521761,0.0
-50.0,50,596.476336,0.0
-50.0,50,598.522695,0.0
-50.0,50,600.520921,0.0
-50.0,50,602.622567,0.0
-50.0,50,604.676992,0.0
-50.0,50,606.720704,0.0
-50.0,50,608.759589,0.0
0.0,50,610.859759,1.0
-50.0,50,612.903555,0.0
-50.0,50,614.932714,0.0
-50.0,50,617.042124,0.0
-50.0,50,619.201046,0.0
-50.0,50,621.229309,0.0
-50.0,50,623.328481,0.0
-50.0,50,625.421932,0.0
-50.0,50,627.441497,0.0
-50.0,50,629.515023,0.0
-50.0,50,631.560231,0.0
-50.0,50,633.638434,0.0
-50.0,50,635.751323,0.0
-50.0,50,637.819695,0.0
-50.0,50,639.885326,0.0
-50.0,50,641.935088,0.0
-50.0,50,644.026109,0.0
-50.0,50,646.054181,0.0
-50.0,50,648.149238,0.0
-50.0,50,650.246817,0.0
0.0,50,652.196963,1.0
-50.0,50,654.093963,0.0
-50.0,50,656.079141,0.0
-50.0,50,658.030529,0.0
-50.0,50,660.037761,0.0
-50.0,50,662.04247,0.0
-50.0,50,663.977988,0.0
-50.0,50,665.941013,0.0
-50.0,50,667.978839,0.0
-50.0,50,669.91054,0.0
-50.0,50,671.812526,0.0
-50.0,50,673.759844,0.0
-50.0,50,675.742082,0.0
-50.0,50,677.668138,0.0
-48.0,50,679.648841,0.0
-43.0,50,681.624388,0.0
-50.0,50,683.608195,0.0
-50.0,50,685.628602,0.0
-50.0,50,687.563351,0.0
-50.0,50,689.456994,0.0
-50.0,50,691.365251,0.0
0.0,50,693.305021,1.0
-50.0,50,695.265331,0.0
-50.0,50,697.320816,0.0
-26.0,50,699.234693,0.0
-50.0,50,701.249707,0.0
-50.0,50,703.224155,0.0
0.0,50,705.240561,1.0
-50.0,50,707.198885,0.0
-50.0,50,709.107413,0.0
-50.0,50,711.003238,0.0
-50.0,50,712.994442,0.0
-50.0,50,714.996159,0.0
-50.0,50,716.91745,0.0
