#{"t_start": 1615664131.843369, "env_id": "FetchPush-v1"}
r,l,t,is_success
-50.0,50,957.724411,0.0
-50.0,50,959.486761,0.0
-50.0,50,961.246262,0.0
-50.0,50,963.014932,0.0
-50.0,50,964.763038,0.0
0.0,50,966.514941,1.0
-50.0,50,968.217803,0.0
-50.0,50,969.910791,0.0
-50.0,50,971.598675,0.0
-50.0,50,973.366001,0.0
-50.0,50,975.130468,0.0
-50.0,50,976.893943,0.0
-50.0,50,978.66503,0.0
-50.0,50,980.432048,0.0
-50.0,50,982.194175,0.0
-50.0,50,983.969312,0.0
-50.0,50,985.721819,0.0
-50.0,50,987.423306,0.0
-42.0,50,989.140125,0.0
-50.0,50,990.839005,0.0
-50.0,50,992.566588,0.0
-50.0,50,994.258838,0.0
-50.0,50,995.947753,0.0
-50.0,50,997.637002,0.0
-50.0,50,999.400738,0.0
-50.0,50,1001.135006,0.0
0.0,50,1002.823609,1.0
-50.0,50,1004.52854,0.0
-50.0,50,1006.222312,0.0
-50.0,50,1007.910722,0.0
-50.0,50,1009.612419,0.0
-50.0,50,1011.306795,0.0
-50.0,50,1012.983161,0.0
-50.0,50,1014.451361,0.0
-50.0,50,1016.125497,0.0
-50.0,50,1017.785075,0.0
-50.0,50,1019.486252,0.0
-50.0,50,1021.1576,0.0
-50.0,50,1022.830738,0.0
-49.0,50,1024.507258,0.0
-50.0,50,1026.190178,0.0
-28.0,50,1027.963541,0.0
-50.0,50,1029.723035,0.0
-50.0,50,1031.48582,0.0
0.0,50,1033.183308,1.0
-50.0,50,1034.899991,0.0
-50.0,50,1036.598719,0.0
-50.0,50,1038.297105,0.0
-50.0,50,1039.989061,0.0
-50.0,50,1041.679183,0.0
-50.0,50,1043.361064,0.0
-50.0,50,1045.043864,0.0
-50.0,50,1046.81133,0.0
-50.0,50,1048.580697,0.0
-50.0,50,1050.346291,0.0
-50.0,50,1052.117701,0.0
-50.0,50,1053.879294,0.0
-50.0,50,1055.625955,0.0
-50.0,50,1057.385543,0.0
-50.0,50,1059.155187,0.0
-50.0,50,1060.926157,0.0
-50.0,50,1062.296716,0.0
-50.0,50,1063.994376,0.0
-50.0,50,1065.682616,0.0
-50.0,50,1068.242342,0.0
-50.0,50,1069.901484,0.0
-50.0,50,1071.484377,0.0
-50.0,50,1073.100342,0.0
-50.0,50,1074.756431,0.0
-50.0,50,1076.536248,0.0
-50.0,50,1078.414697,0.0
-50.0,50,1080.114274,0.0
-50.0,50,1081.781645,0.0
-50.0,50,1083.620711,0.0
-50.0,50,1085.727479,0.0
-48.0,50,1087.505198,0.0
-50.0,50,1089.27157,0.0
-50.0,50,1091.024408,0.0
-50.0,50,1092.785492,0.0
-50.0,50,1094.544712,0.0
-50.0,50,1096.303787,0.0
-50.0,50,1098.065166,0.0
-50.0,50,1099.823958,0.0
-50.0,50,1101.584406,0.0
-50.0,50,1103.344437,0.0
-50.0,50,1105.109427,0.0
-50.0,50,1106.871289,0.0
-50.0,50,1108.618459,0.0
-50.0,50,1110.361196,0.0
0.0,50,1112.093581,1.0
-50.0,50,1113.868706,0.0
-50.0,50,1115.605397,0.0
-50.0,50,1117.363454,0.0
-50.0,50,1119.238738,0.0
0.0,50,1120.93761,1.0
-49.0,50,1122.615288,0.0
-50.0,50,1124.299078,0.0
-50.0,50,1126.050818,0.0
-50.0,50,1127.805003,0.0
-50.0,50,1129.564086,0.0
-50.0,50,1131.333534,0.0
-50.0,50,1133.105305,0.0
-50.0,50,1134.865818,0.0
-50.0,50,1136.625947,0.0
-50.0,50,1138.385824,0.0
-50.0,50,1140.090014,0.0
-50.0,50,1141.768475,0.0
-50.0,50,1143.45206,0.0
-50.0,50,1145.13203,0.0
-50.0,50,1146.813717,0.0
-50.0,50,1148.518775,0.0
-50.0,50,1150.204828,0.0
-50.0,50,1151.869583,0.0
-50.0,50,1153.524155,0.0
-50.0,50,1155.17701,0.0
-50.0,50,1156.830473,0.0
-50.0,50,1158.571564,0.0
-50.0,50,1160.337139,0.0
-50.0,50,1162.100788,0.0
-50.0,50,1163.820913,0.0
-49.0,50,1165.521611,0.0
-50.0,50,1167.227145,0.0
-50.0,50,1168.904347,0.0
