#{"t_start": 1652346159.332999, "env_id": "PandaPickAndPlace-v2"}
r,l,t,is_success
-50.0,50,622.782489,0.0
-50.0,50,624.056368,0.0
-50.0,50,625.300986,0.0
-50.0,50,626.603319,0.0
-50.0,50,627.882332,0.0
-50.0,50,629.207786,0.0
-50.0,50,630.519243,0.0
-50.0,50,631.825576,0.0
-50.0,50,633.163692,0.0
-50.0,50,634.41957,0.0
-50.0,50,635.739443,0.0
-50.0,50,637.010107,0.0
-50.0,50,638.252206,0.0
-50.0,50,639.515993,0.0
-50.0,50,640.789326,0.0
-50.0,50,642.135058,0.0
-50.0,50,643.467046,0.0
-50.0,50,644.740635,0.0
-50.0,50,646.011564,0.0
-50.0,50,647.388571,0.0
-50.0,50,648.722042,0.0
-50.0,50,650.009126,0.0
-50.0,50,651.292374,0.0
-50.0,50,652.551841,0.0
-50.0,50,653.895565,0.0
-50.0,50,655.252135,0.0
-45.0,50,656.497399,0.0
-50.0,50,657.771066,0.0
-50.0,50,659.076881,0.0
-8.0,50,660.306355,1.0
-50.0,50,661.554972,0.0
-50.0,50,662.879378,0.0
-47.0,50,664.130079,0.0
-50.0,50,665.420141,0.0
-50.0,50,666.761441,0.0
-50.0,50,668.040399,0.0
-50.0,50,669.318229,0.0
-50.0,50,670.595249,0.0
-50.0,50,671.876872,0.0
-50.0,50,673.134938,0.0
-50.0,50,674.394099,0.0
-50.0,50,675.724066,0.0
-50.0,50,676.934013,0.0
-50.0,50,678.221123,0.0
-50.0,50,679.516771,0.0
-50.0,50,680.876467,0.0
-50.0,50,682.21398,0.0
-50.0,50,683.491975,0.0
-50.0,50,684.820989,0.0
-50.0,50,686.10521,0.0
-50.0,50,687.351619,0.0
-50.0,50,688.5666,0.0
-50.0,50,689.860115,0.0
-50.0,50,691.150972,0.0
-50.0,50,692.449869,0.0
-50.0,50,693.739918,0.0
-43.0,50,694.957425,0.0
-50.0,50,696.231103,0.0
-50.0,50,697.525572,0.0
-50.0,50,698.798746,0.0
-50.0,50,700.190532,0.0
-50.0,50,701.481884,0.0
-50.0,50,702.717448,0.0
-50.0,50,703.995186,0.0
-50.0,50,705.303932,0.0
-50.0,50,706.5942,0.0
-50.0,50,707.902635,0.0
-50.0,50,709.176319,0.0
-50.0,50,710.520517,0.0
-50.0,50,711.837581,0.0
-50.0,50,713.121186,0.0
-50.0,50,714.440697,0.0
-50.0,50,715.782043,0.0
-50.0,50,717.103693,0.0
-50.0,50,718.371809,0.0
-50.0,50,719.723072,0.0
-50.0,50,721.019985,0.0
-50.0,50,722.313807,0.0
-50.0,50,723.630259,0.0
-50.0,50,724.928502,0.0
-50.0,50,726.216089,0.0
-50.0,50,727.517939,0.0
-50.0,50,728.809753,0.0
-50.0,50,730.140999,0.0
-50.0,50,731.434956,0.0
-50.0,50,732.72744,0.0
-50.0,50,734.056695,0.0
-50.0,50,735.395497,0.0
-50.0,50,736.696672,0.0
-50.0,50,737.990698,0.0
-50.0,50,739.280031,0.0
-50.0,50,740.579685,0.0
-50.0,50,741.869987,0.0
-50.0,50,743.228766,0.0
-50.0,50,744.595323,0.0
-50.0,50,745.96051,0.0
-50.0,50,747.234094,0.0
-47.0,50,748.549778,0.0
-50.0,50,749.87861,0.0
-50.0,50,751.217242,0.0
-50.0,50,752.57769,0.0
-50.0,50,753.845694,0.0
-50.0,50,755.185939,0.0
-50.0,50,756.438031,0.0
-50.0,50,757.799539,0.0
-50.0,50,759.079702,0.0
-50.0,50,760.406694,0.0
-50.0,50,761.666398,0.0
-50.0,50,762.986567,0.0
-50.0,50,764.295198,0.0
-50.0,50,765.59298,0.0
-50.0,50,766.912466,0.0
-50.0,50,768.247641,0.0
-50.0,50,769.503433,0.0
-50.0,50,770.791423,0.0
0.0,50,772.124276,1.0
-50.0,50,773.432806,0.0
-50.0,50,774.767377,0.0
-50.0,50,776.060085,0.0
